Data,Hora,Data Valor,Produto,ISIN,Descrição,T.,Mudança,,Saldo,,ID da Ordem
24-06-2021,16:15,24-06-2021,TGH P30.00 20AUG21,BEEN01828266,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,1597.93,8925b106-df9a-478b-903c-ddf2b82703e7
24-06-2021,16:15,24-06-2021,TGH P30.00 20AUG21,BEEN01828266,"Compra 1 TGH P30.00 20AUG21@0,55 EUR (BEEN01828266)",,EUR,-55.00,EUR,1598.78,8925b106-df9a-478b-903c-ddf2b82703e7
19-06-2021,10:34,18-06-2021,UCB P68.00 18JUN21,BEEN01396421,EXPIRAÇÃO DE OPÇÃO (OUT OF THE MONEY): Compra 1 UCB P68.00 18JUN21@0 EUR (BEEN01396421),,EUR,0.00,EUR,1653.78,
17-06-2021,11:16,16-06-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 489,05 EUR",,,,EUR,1653.78,
17-06-2021,11:16,16-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-489.05,EUR,1164.73,
16-06-2021,12:04,16-06-2021,COL P49.00 18JUN21,BEEN01397049,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,1653.78,f04e2317-8ed8-47ad-9aad-86bca66c88be
16-06-2021,12:04,16-06-2021,COL P49.00 18JUN21,BEEN01397049,"Compra 1 COL P49.00 18JUN21@2,4 EUR (BEEN01397049)",,EUR,-240.00,EUR,1654.63,f04e2317-8ed8-47ad-9aad-86bca66c88be
16-06-2021,11:54,16-06-2021,COL P48.00 17DEC21,BEEN00724821,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.55,EUR,1894.63,bb1ae7c9-b1ea-4d4c-824b-26238062e19f
16-06-2021,11:54,16-06-2021,COL P48.00 17DEC21,BEEN00724821,"Venda 3 COL P48.00 17DEC21@4,1 EUR (BEEN00724821)",,EUR,1230.00,EUR,1897.18,bb1ae7c9-b1ea-4d4c-824b-26238062e19f
16-06-2021,11:45,16-06-2021,COL P48.00 18JUN21,BEENX9291016,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.55,EUR,667.18,a6965ec4-d7e1-40d5-a796-e4acfa92754c
16-06-2021,11:45,16-06-2021,COL P48.00 18JUN21,BEENX9291016,"Compra 3 COL P48.00 18JUN21@1,65 EUR (BEENX9291016)",,EUR,-495.00,EUR,669.73,a6965ec4-d7e1-40d5-a796-e4acfa92754c
16-06-2021,10:32,15-06-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 22,15 EUR",,,,EUR,1164.73,
16-06-2021,10:32,15-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-22.15,EUR,1142.58,
15-06-2021,10:32,14-06-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 805,38 EUR",,,,EUR,1164.73,
15-06-2021,10:32,14-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,805.38,EUR,1970.11,
15-06-2021,10:11,15-06-2021,COL P48.00 18JUN21,BEENX9291016,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,1164.73,d2269374-1159-4ead-956e-6b3037715a76
15-06-2021,10:11,15-06-2021,COL P48.00 18JUN21,BEENX9291016,"Venda 1 COL P48.00 18JUN21@0,23 EUR (BEENX9291016)",,EUR,23.00,EUR,1165.58,d2269374-1159-4ead-956e-6b3037715a76
14-06-2021,15:35,14-06-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Crédito de divisa,1.2115,USD,1065.45,USD,0.00,470e8c3b-f16d-4bd8-9bfe-bf4ab8efc88f
14-06-2021,15:35,14-06-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Levantamento de divisa,,EUR,-879.46,EUR,1142.58,470e8c3b-f16d-4bd8-9bfe-bf4ab8efc88f
14-06-2021,15:35,14-06-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.02,EUR,2022.04,470e8c3b-f16d-4bd8-9bfe-bf4ab8efc88f
14-06-2021,15:35,14-06-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,2022.06,470e8c3b-f16d-4bd8-9bfe-bf4ab8efc88f
14-06-2021,15:35,14-06-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,"Compra 5 ADR on Alibaba Group Holding@213,09 USD (US01609W1027)",,USD,-1065.45,USD,-1065.45,470e8c3b-f16d-4bd8-9bfe-bf4ab8efc88f
14-06-2021,14:22,14-06-2021,COL P49.00 18JUN21,BEEN01397049,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,2022.56,5c6bdeb8-87f7-4b92-b919-2edf8b0ca457
14-06-2021,14:22,14-06-2021,COL P49.00 18JUN21,BEEN01397049,"Venda 1 COL P49.00 18JUN21@0,42 EUR (BEEN01397049)",,EUR,42.00,EUR,2023.41,5c6bdeb8-87f7-4b92-b919-2edf8b0ca457
14-06-2021,14:12,14-06-2021,COL P48.00 18JUN21,BEENX9291016,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.70,EUR,1981.41,dbb9c168-291f-4262-af9a-23d7ea76b15a
14-06-2021,14:12,14-06-2021,COL P48.00 18JUN21,BEENX9291016,"Venda 2 COL P48.00 18JUN21@0,23 EUR (BEENX9291016)",,EUR,46.00,EUR,1983.11,dbb9c168-291f-4262-af9a-23d7ea76b15a
14-06-2021,13:19,14-06-2021,UCB P68.00 16JUL21,BEEN01590718,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,1937.11,8dc058d3-98b4-443a-80a6-394ddb77170c
14-06-2021,13:19,14-06-2021,UCB P68.00 16JUL21,BEEN01590718,"Compra 1 UCB P68.00 16JUL21@0,1 EUR (BEEN01590718)",,EUR,-10.00,EUR,1937.96,8dc058d3-98b4-443a-80a6-394ddb77170c
10-06-2021,10:46,09-06-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 1,35 EUR",,,,EUR,1947.96,
10-06-2021,10:46,09-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.35,EUR,1946.61,
09-06-2021,10:17,08-06-2021,,,Levantamento de divisa,,EUR,1.35,EUR,1947.96,
09-06-2021,10:17,08-06-2021,,,Levantamento de divisa,9.4523,HKD,-12.80,HKD,0.00,
08-06-2021,10:45,07-06-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 520,52 EUR",,,,EUR,1946.61,
08-06-2021,10:45,07-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,520.52,EUR,2467.13,
08-06-2021,07:42,07-06-2021,TENCENT HOLDINGS LTD,KYG875721634,Dividendo,,HKD,12.80,HKD,12.80,
07-06-2021,11:13,07-06-2021,TENCENT HOLDINGS LTD,KYG875721634,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.46,EUR,1946.61,5e52cfc7-c8c2-4c52-98c9-15b80e1021dd
07-06-2021,11:13,07-06-2021,TENCENT HOLDINGS LTD,KYG875721634,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-7.50,EUR,1947.07,5e52cfc7-c8c2-4c52-98c9-15b80e1021dd
07-06-2021,11:13,07-06-2021,TENCENT HOLDINGS LTD,KYG875721634,"Compra 8 Tencent Holdings Ltd@64,07 EUR (KYG875721634)",,EUR,-512.56,EUR,1954.57,5e52cfc7-c8c2-4c52-98c9-15b80e1021dd
07-06-2021,10:16,04-06-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 38,85 EUR",,,,EUR,2467.13,
07-06-2021,10:16,04-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-38.85,EUR,2428.28,
04-06-2021,10:24,04-06-2021,UCB P68.00 16JUL21,BEEN01590718,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,2467.13,c6c6f2da-1949-425c-82f0-399ad4d028c1
04-06-2021,10:24,04-06-2021,UCB P68.00 16JUL21,BEEN01590718,"Venda 1 UCB P68.00 16JUL21@0,4 EUR (BEEN01590718)",,EUR,40.00,EUR,2467.98,c6c6f2da-1949-425c-82f0-399ad4d028c1
04-06-2021,10:20,04-06-2021,UCB P64.00 16JUL21,BEEN01689072,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.70,EUR,2427.98,d0b3b5ca-5b7a-484d-ad9a-0af3a915bfd2
04-06-2021,10:20,04-06-2021,UCB P64.00 16JUL21,BEEN01689072,"Venda 2 UCB P64.00 16JUL21@0,2 EUR (BEEN01689072)",,EUR,40.00,EUR,2429.68,d0b3b5ca-5b7a-484d-ad9a-0af3a915bfd2
04-06-2021,10:19,04-06-2021,UCB P64.00 16JUL21,BEEN01689072,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.70,EUR,2389.68,a62975b1-4a13-48fb-9d00-225bcf9eeca7
04-06-2021,10:19,04-06-2021,UCB P64.00 16JUL21,BEEN01689072,"Compra 2 UCB P64.00 16JUL21@0,25 EUR (BEEN01689072)",,EUR,-50.00,EUR,2391.38,a62975b1-4a13-48fb-9d00-225bcf9eeca7
04-06-2021,08:54,03-06-2021,CMB TECH NV,BE0003816338,Dividendo,,EUR,18.71,EUR,2441.38,
04-06-2021,08:54,03-06-2021,CMB TECH NV,BE0003816338,Imposto sobre dividendo,,EUR,-5.61,EUR,2422.67,
02-06-2021,11:46,01-06-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 118,3 EUR",,,,EUR,2428.28,
02-06-2021,11:46,01-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-118.30,EUR,2309.98,
01-06-2021,12:13,01-06-2021,TGH P30.00 20AUG21,BEEN01828266,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.70,EUR,2428.28,51c99554-8932-44eb-83bd-89d1790d7d76
01-06-2021,12:13,01-06-2021,TGH P30.00 20AUG21,BEEN01828266,"Venda 2 TGH P30.00 20AUG21@0,6 EUR (BEEN01828266)",,EUR,120.00,EUR,2429.98,51c99554-8932-44eb-83bd-89d1790d7d76
31-05-2021,11:15,28-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 85,85 EUR",,,,EUR,2309.98,
31-05-2021,11:15,28-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,85.85,EUR,2395.83,
28-05-2021,15:03,27-05-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 104,15 EUR",,,,EUR,2309.98,
28-05-2021,15:03,27-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-104.15,EUR,2205.83,
28-05-2021,11:06,28-05-2021,UCB P72.00 16JUL21,BEEN01590734,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,2309.98,8450b56c-faba-4756-8709-cd536f0ed47f
28-05-2021,11:06,28-05-2021,UCB P72.00 16JUL21,BEEN01590734,"Compra 1 UCB P72.00 16JUL21@0,85 EUR (BEEN01590734)",,EUR,-85.00,EUR,2310.83,8450b56c-faba-4756-8709-cd536f0ed47f
27-05-2021,13:38,27-05-2021,UCB P72.00 16JUL21,BEEN01590734,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,2395.83,1aa08779-7100-461b-9081-929f3883afa9
27-05-2021,13:38,27-05-2021,UCB P72.00 16JUL21,BEEN01590734,"Venda 1 UCB P72.00 16JUL21@1,05 EUR (BEEN01590734)",,EUR,105.00,EUR,2396.68,1aa08779-7100-461b-9081-929f3883afa9
26-05-2021,11:16,25-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 93,17 EUR",,,,EUR,2291.68,
26-05-2021,11:16,25-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,93.17,EUR,2384.85,
25-05-2021,15:34,25-05-2021,VERIZON COMMUNICATIONS,US92343V1044,Crédito de divisa,1.2230,USD,113.32,USD,0.00,7735b443-00d2-4bd7-8715-3684b69bf327
25-05-2021,15:34,25-05-2021,VERIZON COMMUNICATIONS,US92343V1044,Levantamento de divisa,,EUR,-92.66,EUR,2291.68,7735b443-00d2-4bd7-8715-3684b69bf327
25-05-2021,15:34,25-05-2021,VERIZON COMMUNICATIONS,US92343V1044,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,2384.34,7735b443-00d2-4bd7-8715-3684b69bf327
25-05-2021,15:34,25-05-2021,VERIZON COMMUNICATIONS,US92343V1044,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,2384.35,7735b443-00d2-4bd7-8715-3684b69bf327
25-05-2021,15:34,25-05-2021,VERIZON COMMUNICATIONS,US92343V1044,"Compra 2 Verizon Communications@56,66 USD (US92343V1044)",,USD,-113.32,USD,-113.32,7735b443-00d2-4bd7-8715-3684b69bf327
25-05-2021,12:15,24-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 1 032,94 EUR",,,,EUR,2384.85,
25-05-2021,12:15,24-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1032.94,EUR,3417.79,
24-05-2021,16:09,24-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Crédito de divisa,1.2213,USD,1260.84,USD,0.00,cdc77130-4d88-440b-beac-8144647171ae
24-05-2021,16:09,24-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Levantamento de divisa,,EUR,-1032.39,EUR,2384.85,cdc77130-4d88-440b-beac-8144647171ae
24-05-2021,16:09,24-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.02,EUR,3417.24,cdc77130-4d88-440b-beac-8144647171ae
24-05-2021,16:09,24-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,3417.26,cdc77130-4d88-440b-beac-8144647171ae
24-05-2021,16:09,24-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,"Compra 6 ADR on Alibaba Group Holding@210,14 USD (US01609W1027)",,USD,-1260.84,USD,-1260.84,cdc77130-4d88-440b-beac-8144647171ae
22-05-2021,10:21,21-05-2021,UCB P68.00 21MAY21,BEEN00104545,EXPIRAÇÃO DE OPÇÃO (OUT OF THE MONEY): Compra 2 UCB P68.00 21MAY21@0 EUR (BEEN00104545),,EUR,0.00,EUR,3417.76,
22-05-2021,08:20,21-05-2021,,,Levantamento de divisa,,EUR,-0.03,EUR,3417.76,
22-05-2021,08:20,21-05-2021,,,Levantamento de divisa,1.2170,USD,0.04,USD,0.00,
21-05-2021,13:04,20-04-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,ADR/GDR Pass-Through Fee,,USD,-0.04,USD,-0.04,
21-05-2021,12:33,21-05-2021,OESX P3625.00 21MAY21,DE000C5122X2,EXPIRAÇÃO DE OPÇÃO (OUT OF THE MONEY): Compra 1 OESX P3625.00 21MAY21@0 EUR (DE000C5122X2),,EUR,0.00,EUR,3417.79,
19-05-2021,11:46,18-05-2021,,,"Depósitos na sua Conta Caixa na flatexDEGIRO Bank AG: 5,45 EUR",,,,EUR,3417.79,
19-05-2021,11:46,18-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-5.45,EUR,3412.34,
18-05-2021,09:44,17-05-2021,,,Levantamento de divisa,,EUR,5.45,EUR,3417.79,
18-05-2021,09:44,17-05-2021,,,Levantamento de divisa,1.2164,USD,-6.63,USD,0.00,
17-05-2021,08:23,14-05-2021,ABBVIE INC,US00287Y1091,Dividendo,,USD,7.80,USD,6.63,
17-05-2021,08:23,14-05-2021,ABBVIE INC,US00287Y1091,Imposto sobre dividendo,,USD,-1.17,USD,-1.17,
14-05-2021,11:46,13-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 308,29 EUR",,,,EUR,3412.34,
14-05-2021,11:46,13-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,308.29,EUR,3720.63,
13-05-2021,17:11,13-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Crédito de divisa,1.2060,USD,418.40,USD,0.00,9af5e96c-f5dc-4712-8f13-dccc433336c8
13-05-2021,17:11,13-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Levantamento de divisa,,EUR,-346.93,EUR,3412.34,9af5e96c-f5dc-4712-8f13-dccc433336c8
13-05-2021,17:11,13-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,3759.27,9af5e96c-f5dc-4712-8f13-dccc433336c8
13-05-2021,17:11,13-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,3759.28,9af5e96c-f5dc-4712-8f13-dccc433336c8
13-05-2021,17:11,13-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,"Compra 2 ADR on Alibaba Group Holding@209,2 USD (US01609W1027)",,USD,-418.40,USD,-418.40,9af5e96c-f5dc-4712-8f13-dccc433336c8
13-05-2021,11:46,12-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 67,5 EUR",,,,EUR,3759.78,
13-05-2021,11:46,12-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,67.50,EUR,3827.28,
13-05-2021,11:43,13-05-2021,UCB P68.00 18JUN21,BEEN01396421,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,3759.78,21e8c107-89f3-43ec-8370-2b70b9a13e87
13-05-2021,11:43,13-05-2021,UCB P68.00 18JUN21,BEEN01396421,"Venda 1 UCB P68.00 18JUN21@0,4 EUR (BEEN01396421)",,EUR,40.00,EUR,3760.63,21e8c107-89f3-43ec-8370-2b70b9a13e87
12-05-2021,11:21,12-05-2021,OESX P3625.00 21MAY21,DE000C5122X2,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,3720.63,a2942106-80af-4fd4-bbfe-f0c6b5e7ff28
12-05-2021,11:21,12-05-2021,OESX P3625.00 21MAY21,DE000C5122X2,"Venda 1 OESX P3625.00 21MAY21@5,2 EUR (DE000C5122X2)",,EUR,52.00,EUR,3721.38,a2942106-80af-4fd4-bbfe-f0c6b5e7ff28
12-05-2021,11:12,12-05-2021,OESX P3750.00 21MAY21,DE000C512376,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,3669.38,f2f91071-deb9-4bd2-a05d-4e3c3844d453
12-05-2021,11:12,12-05-2021,OESX P3750.00 21MAY21,DE000C512376,"Compra 1 OESX P3750.00 21MAY21@11,8 EUR (DE000C512376)",,EUR,-118.00,EUR,3670.13,f2f91071-deb9-4bd2-a05d-4e3c3844d453
12-05-2021,08:50,12-05-2021,,,flatex Deposit,,EUR,700.00,EUR,3788.13,
11-05-2021,11:16,10-05-2021,,,Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 56 EUR,,,,EUR,3088.13,
11-05-2021,11:16,10-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,56.00,EUR,3144.13,
10-05-2021,10:56,10-05-2021,OESX P3750.00 21MAY21,DE000C512376,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,3088.13,6efb20a4-0222-40e1-84f7-a2711a6a2c8d
10-05-2021,10:56,10-05-2021,OESX P3750.00 21MAY21,DE000C512376,"Venda 1 OESX P3750.00 21MAY21@4,9 EUR (DE000C512376)",,EUR,49.00,EUR,3088.88,6efb20a4-0222-40e1-84f7-a2711a6a2c8d
10-05-2021,10:53,10-05-2021,OESX P3325.00 21MAY21,DE000C512277,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.75,EUR,3039.88,dd5db2e6-2be9-4769-a7bd-db48f67bec1f
10-05-2021,10:53,10-05-2021,OESX P3325.00 21MAY21,DE000C512277,Compra 1 OESX P3325.00 21MAY21@1 EUR (DE000C512277),,EUR,-10.00,EUR,3040.63,dd5db2e6-2be9-4769-a7bd-db48f67bec1f
10-05-2021,10:02,10-05-2021,EUN P6.00 17SEP21,BEEN00728020,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.25,EUR,3050.63,3beee7d4-40b4-4be7-bc97-65adffa447df
10-05-2021,10:02,10-05-2021,EUN P6.00 17SEP21,BEEN00728020,"Compra 5 EUN P6.00 17SEP21@0,14 EUR (BEEN00728020)",,EUR,-70.00,EUR,3054.88,3beee7d4-40b4-4be7-bc97-65adffa447df
10-05-2021,09:12,10-05-2021,EUN P6.00 18JUN21,BEENX9832363,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-4.25,EUR,3124.88,ebd563a9-bfb8-4b26-a0b2-0b33ff63ba5f
10-05-2021,09:12,10-05-2021,EUN P6.00 18JUN21,BEENX9832363,"Compra 5 EUN P6.00 18JUN21@0,03 EUR (BEENX9832363)",,EUR,-15.00,EUR,3129.13,ebd563a9-bfb8-4b26-a0b2-0b33ff63ba5f
06-05-2021,12:31,05-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 41,41 EUR",,,,EUR,3144.13,
06-05-2021,12:31,05-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,41.41,EUR,3185.54,
05-05-2021,11:02,04-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 147,76 EUR",,,,EUR,3144.13,
05-05-2021,11:02,04-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,147.76,EUR,3291.89,
05-05-2021,10:46,05-05-2021,UCB P72.00 21MAY21,BEEN01158813,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.85,EUR,3144.13,48edf1b5-1953-43be-bc20-9dc06923e8b4
05-05-2021,10:46,05-05-2021,UCB P72.00 21MAY21,BEEN01158813,"Compra 1 UCB P72.00 21MAY21@0,45 EUR (BEEN01158813)",,EUR,-45.00,EUR,3144.98,48edf1b5-1953-43be-bc20-9dc06923e8b4
05-05-2021,08:56,04-05-2021,,,Levantamento de divisa,,EUR,4.44,EUR,3189.98,
05-05-2021,08:56,04-05-2021,,,Levantamento de divisa,1.2025,USD,-5.34,USD,0.00,
04-05-2021,16:01,04-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Crédito de divisa,1.2008,USD,227.62,USD,5.34,3700fe9d-17dc-4f08-9f17-1b303ff92c29
04-05-2021,16:01,04-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Levantamento de divisa,,EUR,-189.56,EUR,3185.54,3700fe9d-17dc-4f08-9f17-1b303ff92c29
04-05-2021,16:01,04-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,3375.10,3700fe9d-17dc-4f08-9f17-1b303ff92c29
04-05-2021,16:01,04-05-2021,ADR ON ALIBABA GROUP HOLDING,US01609W1027,"Compra 1 ADR on Alibaba Group Holding@227,62 USD (US01609W1027)",,USD,-227.62,USD,-222.28,3700fe9d-17dc-4f08-9f17-1b303ff92c29
04-05-2021,14:41,04-05-2021,UCB P68.00 21MAY21,BEEN00104545,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-1.70,EUR,3375.60,cf2d0325-30fa-46c9-b127-f6425cafd00c
04-05-2021,14:41,04-05-2021,UCB P68.00 21MAY21,BEEN00104545,"Venda 2 UCB P68.00 21MAY21@0,22 EUR (BEEN00104545)",,EUR,44.00,EUR,3377.30,cf2d0325-30fa-46c9-b127-f6425cafd00c
04-05-2021,11:46,03-05-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 37,55 EUR",,,,EUR,3333.30,
04-05-2021,11:46,03-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,37.55,EUR,3370.85,
04-05-2021,08:24,03-05-2021,VERIZON COMMUNICATIONS,US92343V1044,Dividendo,,USD,6.28,USD,5.34,
04-05-2021,08:24,03-05-2021,VERIZON COMMUNICATIONS,US92343V1044,Imposto sobre dividendo,,USD,-0.94,USD,-0.94,
03-05-2021,17:14,30-04-2021,,,Custo de Conectividade DEGIRO 2021 (Boerse Frankfurt - FRA),,EUR,-2.50,EUR,3333.30,
03-05-2021,17:14,30-04-2021,,,Custo de Conectividade DEGIRO 2021 (Eurex - ERX),,EUR,-2.50,EUR,3335.80,
03-05-2021,13:07,03-05-2021,TGH P32.00 21MAY21,BEEN01161775,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-2.55,EUR,3338.30,f9fecb7c-45f8-44db-9d82-4ffc2f6b782f
03-05-2021,13:07,03-05-2021,TGH P32.00 21MAY21,BEEN01161775,"Compra 3 TGH P32.00 21MAY21@0,1 EUR (BEEN01161775)",,EUR,-30.00,EUR,3340.85,f9fecb7c-45f8-44db-9d82-4ffc2f6b782f
28-04-2021,14:45,28-04-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 187,51 EUR",,,,EUR,3370.85,
28-04-2021,14:45,28-04-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,187.51,EUR,3558.36,
27-04-2021,15:41,27-04-2021,VERIZON COMMUNICATIONS,US92343V1044,Crédito de divisa,1.2064,USD,225.60,USD,0.00,a3af8571-23b3-486d-95b0-7ebe8bb4c828
27-04-2021,15:41,27-04-2021,VERIZON COMMUNICATIONS,US92343V1044,Levantamento de divisa,,EUR,-187.00,EUR,3370.85,a3af8571-23b3-486d-95b0-7ebe8bb4c828
27-04-2021,15:41,27-04-2021,VERIZON COMMUNICATIONS,US92343V1044,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.01,EUR,3557.85,a3af8571-23b3-486d-95b0-7ebe8bb4c828
27-04-2021,15:41,27-04-2021,VERIZON COMMUNICATIONS,US92343V1044,Comissões de transação DEGIRO e/ou taxas de terceiros,,EUR,-0.50,EUR,3557.86,a3af8571-23b3-486d-95b0-7ebe8bb4c828
27-04-2021,15:41,27-04-2021,VERIZON COMMUNICATIONS,US92343V1044,"Compra 4 Verizon Communications@56,4 USD (US92343V1044)",,USD,-225.60,USD,-225.60,a3af8571-23b3-486d-95b0-7ebe8bb4c828
26-04-2021,10:31,26-04-2021,,,"Levantamentos da sua Conta Caixa na flatexDEGIRO Bank AG: 1 622,5 EUR",,,,EUR,3558.36,
26-04-2021,10:31,26-04-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1622.50,EUR,5180.86,
